Confirmed,Impact
0.6153846153846154,1.4615384615384617
-0.15384615384615385,0.6923076923076923
-11.692307692307693,0.6153846153846154
50.615384615384606,-3.076923076923077
-37.46153846153846,-0.4615384615384615
277.0769230769231,-22.07692307692308
133.30769230769232,-4.923076923076925
-603.0,3.8461538461538347
-20.30769230769231,35.99999999999999
353.3846153846154,115.84615384615384
-164.69230769230768,-12.46153846153846
495.3846153846152,4257.846153846154
-0.5384615384615383,15.999999999999996
156.6153846153846,1.9230769230769234
-0.384615384615385,65.3076923076923
8.307692307692307,579.3846153846154
-9.461538461538463,-0.3846153846153845
-39.0,52.53846153846154
91.84615384615385,-5.153846153846154
21.384615384615387,12.692307692307692
-3.76923076923077,0.4615384615384617
-3.9230769230769234,-43.23076923076923
7.538461538461537,5.3076923076923075
-1.7692307692307692,5.6923076923076925
-16.53846153846154,-0.9230769230769227
-54.53846153846153,-7.461538461538462
4.153846153846153,-0.2307692307692308
25.53846153846155,-0.6923076923076925
-0.15384615384615385,-4.230769230769232
3.1538461538461533,-4.846153846153846
-0.15384615384615385,-35.307692307692314
-15.307692307692307,-0.3846153846153845
172.53846153846158,19.076923076923084
22.23076923076923,1.1538461538461535
-1.5384615384615383,-1.6923076923076923
-0.3076923076923077,-1.0769230769230769
-5.6923076923076925,0.07692307692307693
15.0,5.384615384615385
-0.38461538461538464,-48.384615384615394
-0.3076923076923077,13.384615384615385
272.69230769230757,11.38461538461537
-32.384615384615394,-2.0769230769230766
0.6923076923076923,0.6153846153846154
16.615384615384613,14.538461538461538
-2.923076923076924,-2.4615384615384612
10.461538461538462,0.07692307692307682
-68.46153846153845,1.2307692307692308
32.846153846153854,1.3076923076923077
53.384615384615365,6.384615384615383
62.53846153846154,-3.615384615384615
-0.07692307692307693,-3.1538461538461537
-1.6923076923076923,7.0769230769230775
489.76923076923083,-2.384615384615385
1.4615384615384528,-14.384615384615387
55.30769230769232,-19.30769230769231
-256.1538461538462,-29.384615384615387
54.92307692307693,0.38461538461538464
201.84615384615387,-1.9230769230769236
740.0769230769231,-5.769230769230769
-1.8461538461538465,37.46153846153845
-0.4615384615384616,8.153846153846152
-0.8461538461538461,28.69230769230769
1.8461538461538467,15.846153846153848
171.69230769230768,3.076923076923076
2.5384615384615383,-13.307692307692307
72.0,176.23076923076925
-0.2307692307692308,9.615384615384617
79.07692307692308,-0.6153846153846154
-18.846153846153847,0.15384615384615385
-7.2307692307692335,-2.0
-1.3846153846153846,-0.5384615384615385
-32.53846153846154,-14.538461538461537
-1624.2307692307693,234.46153846153848
1.7692307692307692,0.4615384615384616
1.0,0.07692307692307693
-0.15384615384615385,11.76923076923077
-30.23076923076923,41.15384615384616
-234.61538461538464,22.999999999999993
-3.692307692307693,0.23076923076923078
-1.3846153846153846,-28.923076923076923
-41.92307692307692,25.76923076923091
-3.9230769230769234,-3.1538461538461537
0.3846153846153846,0.23076923076923078
-14.692307692307693,-1.7692307692307694
1834.1538461538464,-48.46153846153847
-1.5384615384615383,191.9230769230769
151.38461538461542,1.4615384615384612
132.46153846153842,0.0
646.3846153846152,-252.07692307692304
6.384615384615384,42.61538461538461
208.15384615384758,-492.7692307692308
95.07692307692308,-2.6923076923076925
-0.3076923076923075,10.69230769230769
-4.384615384615385,14.846153846153848
-0.8461538461538461,322.15384615384613
0.4615384615384616,3.8461538461538467
-0.38461538461538464,12.384615384615385
-0.38461538461538464,129.23076923076923
-0.9230769230769232,-2.230769230769233
4.769230769230768,-8.384615384615383
-0.07692307692307693,279.6153846153848
2.1538461538461537,-2.5384615384615388
1.2307692307692308,4.846153846153847
-1.2307692307692308,-9.076923076923075
-11.230769230769232,0.9230769230769231
-0.7692307692307692,0.0
-5.307692307692308,9.461538461538462
-0.7692307692307693,0.0
18.46153846153846,2.0769230769230766
8.846153846153848,0.07692307692307696
-0.5384615384615384,0.15384615384615385
-1.0,0.07692307692307693
1.6153846153846154,0.0
-0.6153846153846154,0.0
2.0769230769230766,-0.8461538461538461
-0.3076923076923077,0.0
-0.3076923076923077,0.0
-0.3076923076923077,0.0
-0.07692307692307693,0.0
